Rhodamine 6G in methanol2,,
Wavelength (nm),Abs,
369,-0.0003931334068,
368,-0.0005144635215,
367,-0.0003800984996,
366,-0.0002166632767,
365,0.0002157354611,
364,-0.0007211018237,
363,-0.0003582175705,
362,0.0002304203517,
361,0.0008617959102,
360,0.0008334472659,
359,0.000684861152,
358,-0.0003781846026,
357,0.001110658632,
356,0.001519702957,
355,0.002368177287,
354,0.004844531883,
353,0.0003689799632,
352,0.002896961523,
351,0.004179534037,
350,0.002512862207,
349,0.006782916375,
348,0.003172599245,
347,0.003860683646,
346,0.003083533607,
345,0.002123405458,
344,0.001602394739,
343,0.003122719005,
342,0.001802109648,
341,0.001869204338,
340,0.00184999255,
339,0.001865460654,
338,0.001350627514,
337,0.0006718720542,
336,0.001248253277,
335,0.002224581083,
334,0.0002865227289,
333,0.0005801813095,
332,0.001333412016,
331,0.0006836944376,
330,0.001612995402,
329,0.002188442508,
328,0.0008240067982,
327,0.0006515464629,
326,0.0005631777458,
325,0.001058601541,
324,0.0008954639197,
323,-0.0002277368039,
322,0.001333905384,
321,0.0003310264437,
320,-7.055941387E-5,
319,0.001502870349,
318,0.002067429479,
317,0.00136711658,
316,0.001270969282,
315,0.0007542209351,
314,0.002071721014,
313,0.001147382543,
312,0.002272875048,
311,0.002282164758,
310,0.002445147373,
309,0.002821187954,
308,0.002585847862,
307,0.00339693483,
306,0.003529488342,
305,0.004342916422,
304,0.004471181892,
303,0.005233791191,
302,0.005622718018,
301,0.006098301616,
300,0.006657304242,
299,0.007059137803,
298,0.006814233027,
297,0.007493103854,
296,0.007615770213,
295,0.007844416425,
294,0.008025400341,
293,0.008328456432,
292,0.007858623751,
291,0.00867846515,
290,0.008569623344,
289,0.00901044067,
288,0.009380440228,
287,0.009302892722,
286,0.00932111498,
285,0.01040751021,
284,0.01057616994,
283,0.01056654193,
282,0.01040223334,
281,0.01020493824,
280,0.01063744538,
279,0.01135800779,
278,0.0114493724,
277,0.01120487507,
276,0.01173107792,
275,0.01142016426,
274,0.0116214687,
273,0.0114492923,
272,0.01170967054,
271,0.01195439883,
270,0.01186987199,
269,0.01188304089,
268,0.01196791604,
267,0.01131440606,
266,0.01088966522,
265,0.01096165646,
264,0.01127705164,
263,0.0113470871,
